schema,table,column,data_type
public,ai_training_data,created_at,timestamp with time zone
public,ai_training_data,feedback_at,timestamp with time zone
public,certificate_renewal_requests,id,integer
public,certificate_renewal_requests,certificate_id,integer
public,certificate_renewal_requests,customer_id,character varying
public,certificate_renewal_requests,request_status,character varying
public,certificate_renewal_requests,requested_at,timestamp without time zone
public,certificate_renewal_requests,requested_by,integer
public,certificate_renewal_requests,processed_at,timestamp without time zone
public,certificate_renewal_requests,processed_by,integer
public,certificate_renewal_requests,new_certificate_id,integer
public,certificate_renewal_requests,notes,text
public,certificate_renewal_requests,rejection_reason,text
public,certificate_revocation_list,id,integer
public,certificate_revocation_list,certificate_id,integer
public,certificate_revocation_list,customer_id,character varying
public,certificate_revocation_list,serial_number,character varying
public,certificate_revocation_list,fingerprint_sha256,character varying
public,certificate_revocation_list,revoked_at,timestamp without time zone
public,certificate_revocation_list,revoked_by,integer
public,certificate_revocation_list,reason,character varying
public,certificate_revocation_list,notes,text
public,certificate_revocation_list,published_in_crl_at,timestamp without time zone
public,converted_invoices,id,integer
public,converted_invoices,validated_invoice_id,integer
public,converted_invoices,customer_id,character varying
public,converted_invoices,target_format,character varying
public,converted_invoices,converted_file_path,character varying
public,converted_invoices,blob_converted_path,character varying
public,converted_invoices,conversion_status,character varying
public,converted_invoices,conversion_notes,text
public,converted_invoices,validation_overridden,boolean
public,converted_invoices,converted_at,timestamp without time zone
public,correction_cache,id,uuid
public,correction_cache,customer_id,character varying
public,correction_cache,customer_name,character varying
public,correction_cache,error_type,character varying
public,correction_cache,error_signature,character varying
public,correction_cache,correction_type,character varying
public,correction_cache,transformation_rule,json
public,correction_cache,original_content_snippet,text
public,correction_cache,corrected_content_snippet,text
public,correction_cache,ai_model_used,character varying
public,correction_cache,ai_prompt_hash,character varying
public,correction_cache,success_count,integer
public,correction_cache,failure_count,integer
public,correction_cache,is_active,boolean
public,correction_cache,created_at,timestamp without time zone
public,correction_cache,last_used_at,timestamp without time zone
public,correction_cache,last_success_at,timestamp without time zone
public,correction_cache,last_failure_at,timestamp without time zone
public,correction_cache,created_by_user_id,integer
public,correction_cache,notes,text
public,customer_certificates,id,integer
public,customer_certificates,customer_id,character varying
public,customer_certificates,certificate_type,character varying
public,customer_certificates,common_name,character varying
public,customer_certificates,organization,character varying
public,customer_certificates,organizational_unit,character varying
public,customer_certificates,country,character varying
public,customer_certificates,email,character varying
public,customer_certificates,certificate_pem,text
public,customer_certificates,private_key_encrypted,text
public,customer_certificates,serial_number,character varying
public,customer_certificates,fingerprint_sha256,character varying
public,customer_certificates,issued_at,timestamp without time zone
public,customer_certificates,expires_at,timestamp without time zone
public,customer_certificates,revoked_at,timestamp without time zone
public,customer_certificates,renewed_at,timestamp without time zone
public,customer_certificates,status,character varying
public,customer_certificates,created_at,timestamp without time zone
public,customer_certificates,updated_at,timestamp without time zone
public,customer_certificates,created_by,integer
public,customer_certificates,revoked_by,integer
public,customer_certificates,notes,text
public,customer_certificates,revocation_reason,character varying
public,customer_certificates,renewed_certificate_id,integer
public,customer_delivery_settings,id,integer
public,customer_delivery_settings,customer_id,character varying
public,customer_delivery_settings,delivery_method,character varying
public,customer_delivery_settings,host,character varying
public,customer_delivery_settings,port,integer
public,customer_delivery_settings,username,character varying
public,customer_delivery_settings,remote_path,character varying
public,customer_delivery_settings,auth_type,character varying
public,customer_delivery_settings,encrypted_private_key,text
public,customer_delivery_settings,encrypted_password,text
public,customer_delivery_settings,encrypted_key_passphrase,text
public,customer_delivery_settings,use_test_env,boolean
public,customer_delivery_settings,last_tested_at,timestamp without time zone
public,customer_delivery_settings,last_test_error,text
public,customer_delivery_settings,created_at,timestamp without time zone
public,customer_delivery_settings,updated_at,timestamp without time zone
public,customer_receiver_rfc,customer_id,character varying
public,customer_receiver_rfc,receiver_rfc,character varying
public,customer_tokens,id,integer
public,customer_tokens,customer_id,character varying
public,customer_tokens,token,character varying
public,customer_tokens,token_hash,character varying
public,customer_tokens,is_active,boolean
public,customer_tokens,created_at,timestamp without time zone
public,customer_tokens,last_used_at,timestamp without time zone
public,customer_tokens,expires_at,timestamp without time zone
public,customer_tokens,created_by,integer
public,customer_tokens,notes,text
public,customers,id,integer
public,customers,customer_id,character varying
public,customers,format,character varying
public,customers,api_address,text
public,customers,validation_rules,text
public,customers,created_at,timestamp with time zone
public,invoice_business_data,id,uuid
public,invoice_business_data,success_invoice_id,integer
public,invoice_business_data,failed_invoice_id,integer
public,invoice_business_data,tracking_id,uuid
public,invoice_business_data,user_id,integer
public,invoice_business_data,customer_id,character varying
public,invoice_business_data,customer_name,character varying
public,invoice_business_data,customer_country,character varying
public,invoice_business_data,customer_city,character varying
public,invoice_business_data,customer_address,text
public,invoice_business_data,customer_tax_id,character varying
public,invoice_business_data,supplier_id,character varying
public,invoice_business_data,supplier_name,character varying
public,invoice_business_data,supplier_country,character varying
public,invoice_business_data,products,jsonb
public,invoice_business_data,product_count,integer
public,invoice_business_data,industry,character varying
public,invoice_business_data,industry_confidence,character varying
public,invoice_business_data,industry_keywords_matched,jsonb
public,invoice_business_data,invoice_number,character varying
public,invoice_business_data,invoice_date,timestamp without time zone
public,invoice_business_data,due_date,timestamp without time zone
public,invoice_business_data,total_amount,numeric
public,invoice_business_data,tax_amount,numeric
public,invoice_business_data,currency,character varying
public,invoice_business_data,current_stage,character varying
public,invoice_business_data,stage_status,character varying
public,invoice_business_data,failed_at_stage,character varying
public,invoice_business_data,failure_reason,text
public,invoice_business_data,lifecycle_stages,jsonb
public,invoice_business_data,source_format,character varying
public,invoice_business_data,target_format,character varying
public,invoice_business_data,request_type,character varying
public,invoice_business_data,created_at,timestamp without time zone
public,invoice_business_data,updated_at,timestamp without time zone
public,invoice_v2_business_data,id,integer
public,invoice_v2_business_data,validated_invoice_id,integer
public,invoice_v2_business_data,user_id,integer
public,invoice_v2_business_data,customer_id,character varying
public,invoice_v2_business_data,customer_name,character varying
public,invoice_v2_business_data,customer_country,character varying
public,invoice_v2_business_data,supplier_id,character varying
public,invoice_v2_business_data,supplier_name,character varying
public,invoice_v2_business_data,products,json
public,invoice_v2_business_data,total_products_count,integer
public,invoice_v2_business_data,total_amount,numeric
public,invoice_v2_business_data,tax_amount,numeric
public,invoice_v2_business_data,currency,character varying
public,invoice_v2_business_data,industry,character varying
public,invoice_v2_business_data,industry_confidence,double precision
public,invoice_v2_business_data,industry_keywords_matched,json
public,invoice_v2_business_data,invoice_date,date
public,invoice_v2_business_data,fiscal_quarter,character varying
public,invoice_v2_business_data,fiscal_year,integer
public,invoice_v2_business_data,season,character varying
public,invoice_v2_business_data,current_stage,character varying
public,invoice_v2_business_data,stage_status,character varying
public,invoice_v2_business_data,created_at,timestamp without time zone
public,invoice_v2_business_data,updated_at,timestamp without time zone
public,invoice_v2_correction_cache,id,integer
public,invoice_v2_correction_cache,customer_id,character varying
public,invoice_v2_correction_cache,field_name,character varying
public,invoice_v2_correction_cache,corrected_value,text
public,invoice_v2_correction_cache,correction_count,integer
public,invoice_v2_correction_cache,last_used_at,timestamp without time zone
public,invoice_v2_correction_cache,created_at,timestamp without time zone
public,invoice_v2_documents,id,integer
public,invoice_v2_documents,filename,character varying
public,invoice_v2_documents,source,character varying
public,invoice_v2_documents,xml_path,character varying
public,invoice_v2_documents,blob_xml_path,character varying
public,invoice_v2_documents,validation_status,character varying
public,invoice_v2_documents,uploaded_at,timestamp without time zone
public,invoice_v2_documents,uploaded_by,integer
public,invoice_v2_validated,id,integer
public,invoice_v2_validated,document_id,integer
public,invoice_v2_validated,status,character varying
public,invoice_v2_validated,invoice_data,jsonb
public,invoice_v2_validated,missing_fields,ARRAY
public,invoice_v2_validated,validation_errors,jsonb
public,invoice_v2_validated,validated_at,timestamp without time zone
public,sat_canonical_merged,id,uuid
public,sat_canonical_merged,user_id,integer
public,sat_canonical_merged,company_code,character varying
public,sat_canonical_merged,fiscal_year,integer
public,sat_canonical_merged,fiscal_period,integer
public,sat_canonical_merged,vendor_rfc,character varying
public,sat_canonical_merged,vendor_name,character varying
public,sat_canonical_merged,total_invoices,numeric
public,sat_canonical_merged,total_credits,numeric
public,sat_canonical_merged,total_payments,numeric
public,sat_canonical_merged,net_amount,numeric
public,sat_canonical_merged,currency,character varying
public,sat_canonical_merged,payment_method,character varying
public,sat_canonical_merged,cfdi_uuids,ARRAY
public,sat_canonical_merged,related_cfdi_uuids,ARRAY
public,sat_canonical_merged,linked_document_ids,ARRAY
public,sat_canonical_merged,sap_gl_account,character varying
public,sat_canonical_merged,status,character varying
public,sat_canonical_merged,sap_document_number,character varying
public,sat_canonical_merged,sent_to_sap_at,timestamp without time zone
public,sat_canonical_merged,sap_response,text
public,sat_canonical_merged,created_at,timestamp without time zone
public,sat_canonical_merged,updated_at,timestamp without time zone
public,sat_company_mappings,id,integer
public,sat_company_mappings,user_id,integer
public,sat_company_mappings,supplier_id,character varying
public,sat_company_mappings,company_code,character varying
public,sat_company_mappings,supplier_name,character varying
public,sat_company_mappings,supplier_rfc,character varying
public,sat_company_mappings,is_active,boolean
public,sat_company_mappings,created_at,timestamp without time zone
public,sat_company_mappings,updated_at,timestamp without time zone
public,sat_documents,id,uuid
public,sat_documents,user_id,integer
public,sat_documents,portal_ref_id,character varying
public,sat_documents,cfdi_uuid,character varying
public,sat_documents,doc_type,character varying
public,sat_documents,supplier_rfc,character varying
public,sat_documents,supplier_name,character varying
public,sat_documents,receiver_rfc,character varying
public,sat_documents,receiver_name,character varying
public,sat_documents,serie,character varying
public,sat_documents,folio,character varying
public,sat_documents,fecha,timestamp without time zone
public,sat_documents,subtotal,character varying
public,sat_documents,total,character varying
public,sat_documents,moneda,character varying
public,sat_documents,tipo_cambio,character varying
public,sat_documents,forma_pago,character varying
public,sat_documents,metodo_pago,character varying
public,sat_documents,related_cfdi_uuid,character varying
public,sat_documents,status,character varying
public,sat_documents,validation_errors,text
public,sat_documents,sap_document_number,character varying
public,sat_documents,sent_to_sap_at,timestamp without time zone
public,sat_documents,sap_response,text
public,sat_documents,canonical_merged_id,uuid
public,sat_documents,merged_at,timestamp without time zone
public,sat_documents,xml_content,text
public,sat_documents,xml_hash,character varying
public,sat_documents,file_size,integer
public,sat_documents,fiscal_year,integer
public,sat_documents,fiscal_period,integer
public,sat_documents,received_at,timestamp without time zone
public,sat_documents,updated_at,timestamp without time zone
public,sat_documents,source,character varying
public,sat_duplicate_checks,cfdi_uuid,character varying
public,sat_duplicate_checks,sat_document_id,uuid
public,sat_duplicate_checks,user_id,integer
public,sat_duplicate_checks,supplier_id,character varying
public,sat_duplicate_checks,document_type,USER-DEFINED
public,sat_duplicate_checks,first_received_at,timestamp without time zone
public,sat_processing_logs,id,uuid
public,sat_processing_logs,sat_document_id,uuid
public,sat_processing_logs,step_name,character varying
public,sat_processing_logs,step_status,character varying
public,sat_processing_logs,previous_status,USER-DEFINED
public,sat_processing_logs,new_status,USER-DEFINED
public,sat_processing_logs,message,text
public,sat_processing_logs,duration_seconds,integer
public,sat_processing_logs,error_details,json
public,sat_processing_logs,created_at,timestamp without time zone
public,sat_sap_account_mapping,id,integer
public,sat_sap_account_mapping,clave_prod_serv,character varying
public,sat_sap_account_mapping,sap_gl_account,character varying
public,sat_sap_account_mapping,code_group,character varying
public,sat_sap_account_mapping,description,character varying
public,sat_sap_account_mapping,description_en,character varying
public,sat_sap_account_mapping,account_type,character varying
public,sat_sap_account_mapping,sat_category,character varying
public,sat_sap_account_mapping,notes,text
public,sat_sap_account_mapping,is_active,boolean
public,sat_sap_account_mapping,is_default,boolean
public,sat_sap_account_mapping,created_at,timestamp with time zone
public,sat_sap_account_mapping,updated_at,timestamp with time zone
public,sat_simple_merged,id,uuid
public,sat_simple_merged,user_id,integer
public,sat_simple_merged,vendor_rfc,character varying
public,sat_simple_merged,vendor_name,character varying
public,sat_simple_merged,fiscal_year,integer
public,sat_simple_merged,fiscal_period,integer
public,sat_simple_merged,document_count,integer
public,sat_simple_merged,document_types,json
public,sat_simple_merged,cfdi_uuids,json
public,sat_simple_merged,total_amount,numeric
public,sat_simple_merged,currency,character varying
public,sat_simple_merged,merged_xml_content,text
public,sat_simple_merged,created_at,timestamp without time zone
public,sat_simple_merged,updated_at,timestamp without time zone
public,sat_simple_merged,sent_to_sap,boolean
public,sat_simple_merged,sap_document_number,character varying
public,sat_simple_merged,sent_to_sap_at,timestamp without time zone
public,sat_simple_merged,sap_response,text
public,sat_supplier_account_mapping,id,integer
public,sat_supplier_account_mapping,supplier_rfc,character varying
public,sat_supplier_account_mapping,sap_gl_account,character varying
public,sat_supplier_account_mapping,account_description,character varying
public,sat_supplier_account_mapping,is_active,boolean
public,sat_supplier_account_mapping,is_default,boolean
public,sat_supplier_account_mapping,created_at,timestamp without time zone
public,sat_supplier_account_mapping,updated_at,timestamp without time zone
public,sat_supplier_account_mapping,company_code,character varying
public,sat_supplier_account_mapping,fiscal_year,integer
public,sat_supplier_account_mapping,currency,character varying
public,sat_supplier_account_mapping,opening_balance,numeric
public,sat_supplier_account_mapping,credit_amount,numeric
public,sat_supplier_account_mapping,debit_amount,numeric
public,sat_supplier_account_mapping,closing_balance,numeric
public,supplier_tokens,id,integer
public,supplier_tokens,supplier_rfc,character varying
public,supplier_tokens,supplier_name,character varying
public,supplier_tokens,token,character varying
public,supplier_tokens,token_hash,character varying
public,supplier_tokens,is_active,boolean
public,supplier_tokens,created_at,timestamp without time zone
public,supplier_tokens,last_used_at,timestamp without time zone
public,supplier_tokens,expires_at,timestamp without time zone
public,supplier_tokens,created_by,integer
public,supplier_tokens,ip_whitelist,json
public,supplier_tokens,notes,text
public,user_customers,user_id,integer
public,user_customers,customer_id,character varying
public,v2_correction_cache,id,uuid
public,v2_correction_cache,customer_id,character varying
public,v2_correction_cache,customer_name,character varying
public,v2_correction_cache,field_name,character varying
public,v2_correction_cache,field_value,text
public,v2_correction_cache,error_signature,character varying
public,v2_correction_cache,success_count,integer
public,v2_correction_cache,failure_count,integer
public,v2_correction_cache,is_active,boolean
public,v2_correction_cache,created_at,timestamp without time zone
public,v2_correction_cache,last_used_at,timestamp without time zone
public,v2_correction_cache,last_success_at,timestamp without time zone
public,v2_correction_cache,last_failure_at,timestamp without time zone
public,v2_correction_cache,created_by_user_id,integer
public,v2_correction_cache,notes,text
public,v2_invoice_documents,id,integer
public,v2_invoice_documents,tracking_id,uuid
public,v2_invoice_documents,user_id,integer
public,v2_invoice_documents,source,character varying
public,v2_invoice_documents,filename,character varying
public,v2_invoice_documents,xml_path,text
public,v2_invoice_documents,blob_xml_path,text
public,v2_invoice_documents,validation_status,character varying
public,v2_invoice_documents,uploaded_at,timestamp with time zone
public,v2_invoice_documents,deleted_at,timestamp with time zone
public,v2_validated_invoices,id,integer
public,v2_validated_invoices,document_id,integer
public,v2_validated_invoices,status,character varying
public,v2_validated_invoices,invoice_data,jsonb
public,v2_validated_invoices,missing_fields,jsonb
public,v2_validated_invoices,validation_errors,jsonb
public,v2_validated_invoices,validation_notes,text
public,v2_validated_invoices,correction_applied,boolean
public,v2_validated_invoices,correction_cache_id,uuid
public,v2_validated_invoices,validated_at,timestamp with time zone
public,v2_validated_invoices,updated_at,timestamp with time zone
